text,label,lang,scam_type,source
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hain. Trx ID: 92616266.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Mubarak ho! Jeeto Pakistan main apka 50,000 ka inam lga ha. Apna inam hasil krne k lie apna JazzCash pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 15207740.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 75,000 PKR ka inaam nikla hai. Taseeq k liye 0338921129 par rabta krein.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Your JazzCash OTP for online transaction is 92227618. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka State Bank account hack hone ka khatra hai. Apna password change krne k lie abhi is number par OTP bataen.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Apka Allied Bank ka account suspicious activity ki waja se block ho gaya hai. Abhi call karein 0321738213 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka Allied Bank acount hack hone ka khatra ha. Apna password change krne k lie abhi is number par details send krain.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hn. Trx ID: 26281240.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your NayaPay OTP for online transaction is 52402548. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Aap ka Allied Bank debit card ATM par use hua hai. Amount: 1 Lakh PKR. Agar yeh aap ne nahi kiya toh helpline par call karein.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Dear Customer, Apke JazzCash acc me 1 Lakh PKR deposit hue han. Available Balance: 1 Lakh PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Salary of 12500 PKR has been credited to your State Bank account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Your Meezan Bank OTP for online transaction is 77745765. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your JazzCash OTP for online transaction is 25775734. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka Meezan Bank ka account suspicious activity ki waja se block ho gaya hai. Abhi call karein 0319001208 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 35102506.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka Meezan Bank ka account verification na hone ki waja se block ho gaya hai. Abhi pin code dain 0370514501 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Aap k HBL account se 75,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye han. Trx ID: 86230892.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna MCB pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 1 Lakh PKR ka inaam nikla hai. Taseeq k liye 0382809319 par call karein.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
FBR ki taraf se apka JazzCash account freeze kr dia gya hai. Unblock krwane k lie abhi OTP details send krain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 47529236.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka State Bank ka account tax jama na krwane ki waja se block ho gaya hai. Abhi details send krain 0351453743 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Your State Bank OTP for online transaction is 74188941. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Mubarak ho! BISP main apka 10000 ka inam lga ha. Apna inam hasil krne k lie apna State Bank pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka State Bank ka account KYC update na hone ki waja se block ho gaya hai. Abhi OTP bataen 0344037735 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap k State Bank account se 12500 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Traffic Police: Apki gari ka E-Challan generate ho gaya hai. Amount 350 PKR. Akhri tareekh se pehle PSCA app k zariye pay karein.,0,roman_urdu,Traffic Challan Notification,zenodo_21810885
FBR ki taraf se apka NayaPay account freeze kr dia gya hai. Unblock krwane k lie abhi OTP sms karin.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Traffic Police: Apki gari ka E-Challan generate ho gaya h. Amount 75,000 PKR. Akhri tareekh se pehle PSCA app k zariye pay kren.",0,roman_urdu,Traffic Challan Notification,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 5000 ka inam lga ha. Apna inam hasil krne k lie apna HBL pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 5000 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Salary of 75,000 PKR has been credited to your MCB acount. Thank you.",0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Traffic Police: Apki gari ka E-Challan generate ho gaya hai. Amount 75,000 PKR. Akhri tareekh se pehle PSCA app k zariye pay karein.",0,roman_urdu,Traffic Challan Notification,zenodo_21810885
Aap ka UBL debit card ATM par use hua h. Amount: 350 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your HBL OTP for online transaction is 37316888. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 1 Lakh ka inam lga ha. Apna inam hasil krne k lie apna HBL pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Mubarak ho! Jeeto Pakistan main apka 75,000 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Your NayaPay OTP for online transaction is 74164028. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Dear Consumer, apka is mahine ka K-Electric ka bill 5000 PKR hai. Due date guzarne se pehle ada karein.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Your Meezan Bank OTP for online transaction is 73356747. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 75,000 PKR ka inaam nikla hai. Taseeq k liye 0385657256 par call karein.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Salary of 1 Lakh PKR has been credited to your Meezan Bank account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Bha apke number par ghalti se mere 5000 rs aa gaye han easypaisa me, please wapis bhej dain shukar guzar hunga.",1,roman_urdu,Phishing - Wrong Number Refund Scam,zenodo_21810885
Mubarak ho! BISP main apka 5000 ka inam lga ha. Apna inam hasil krne k lie apna UBL pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Mubarak ho! BISP main apka 350 ka inam lga ha. Apna inam hasil krne k lie apna SadaPay pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Your UBL OTP for online transaction is 55151462. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 1 Lakh PKR transfer kar diye hain. Trx ID: 27879920.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka HBL ka account KYC update na hone ki waja se block ho gaya hai. Abhi pin code dain 0357883454 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 2500 ka inam lga ha. Apna inam hasil krne k lie apna Easypaisa pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka UBL ka account KYC update na hone ki waja se block ho gaya hai. Abhi rabta krein 0374852629 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka Easypaisa account hack hone ka khatra hai. Apna password change krne k lie abhi is number par OTP bataen.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Apka MCB ka account system error ki waja se block ho gaya hai. Abhi details send krain 0394903100 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka HBL ka acount KYC update na hone ki waja se block ho gaya h. Abhi pin code dain 0383056475 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Salary of 12500 PKR has been credited to your State Bank acount. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Apka Allied Bank ka acc verification na hone ki waja se block ho gaya ha. Abhi OTP bataen 0368150904 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Your UBL OTP for online transaction is 17256908. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Salary of 2500 PKR has been credited to your JazzCash acount. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Your SadaPay OTP for online transaction is 48377313. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hn. Trx ID: 73262500.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your Easypaisa OTP for online transaction is 18149483. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka NayaPay ka account KYC update na hone ki waja se block ho gaya hai. Abhi rabta krein 0318376169 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka JazzCash ka account system error ki waja se block ho gaya hai. Abhi details send krain 0344250131 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka State Bank ka acc suspicious activity ki waja se block ho gaya ha. Abhi rabta krein 0348454773 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Dear Customer, Apke JazzCash acc me 10000 PKR deposit hue hn. Available Balance: 10000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Mubarak ho! Inaam Ghar main apka 12500 ka inam lga ha. Apna inam hasil krne k lie apna Meezan Bank pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0321966419 par sms karin.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Mubarak ho! BISP main apka 5000 ka inam lga ha. Apna inam hasil krne k lie apna JazzCash pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka HBL account hack hone ka khatra hai. Apna password change krne k lie abhi is number par pin code dain.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 10000 PKR ka inaam nikla ha. Taseeq k liye 0398793936 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 10000 PKR ka inaam nikla h. Taseeq k liye 0353620508 par pin code dain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka JazzCash ka account system error ki waja se block ho gaya hai. Abhi rabta krein 0345022588 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap k HBL account se 2500 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 2500 PKR ka inaam nikla ha. Taseeq k liye 0362782181 par OTP bataen.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 12500 ka inam lga ha. Apna inam hasil krne k lie apna JazzCash pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka SadaPay acount hack hone ka khatra h. Apna password change krne k lie abhi is number par rabta krein.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Salary of 350 PKR has been credited to your SadaPay account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Your SadaPay OTP for online transaction is 60322528. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your State Bank OTP for online transaction is 25144399. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Dear Customer, Apke JazzCash account me 12500 PKR deposit hue hain. Available Balance: 12500 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Your JazzCash OTP for online transaction is 69137755. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Dear Consumer, apka is mahine ka K-Electric ka bill 1 Lakh PKR h. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Dear Consumer, apka is mahine ka LESCO ka bill 75,000 PKR h. Due date guzarne se pehle ada karin.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Easypaisa: Aap ne successfully 10000 PKR transfer kar diye hain. Trx ID: 11611508.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Apka Meezan Bank account hack hone ka khatra hai. Apna password change krne k lie abhi is number par call karein.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
"Dear Consumer, apka is mahine ka Sui Gas ka bill 2500 PKR ha. Due date guzarne se pehle ada krn.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
Salary of 1 Lakh PKR has been credited to your MCB account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Your NayaPay OTP for online transaction is 54952331. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka State Bank ka account suspicious activity ki waja se block ho gaya hai. Abhi pin code dain 0310305459 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 75,000 PKR ka inaam nikla hai. Taseeq k liye 0334199647 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Apka UBL acount hack hone ka khatra ha. Apna password change krne k lie abhi is number par sms karin.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
Salary of 350 PKR has been credited to your Allied Bank account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 86355295.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Moaziz sarif, apka Ehsaas Program ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0390726737 par call karein.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
K-Electric Alert: Apka pichla bill clear ho chuka h. Current balance is 0 PKR.,0,roman_urdu,Utility Bill Cleared Notification,zenodo_21810885
Apka NayaPay ka acount system error ki waja se block ho gaya h. Abhi rabta krein 0325387961 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Dear Customer, Apke HBL account me 50,000 PKR deposit hue hain. Available Balance: 50,000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 50,000 PKR ka inaam nikla hai. Taseeq k liye 0381873579 par details send krain.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Aap k Easypaisa acount se 50,000 PKR ki deduction hui h tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Your Easypaisa OTP for online transaction is 36855129. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
FBR ki taraf se apka State Bank account freeze kr dia gya hai. Unblock krwane k lie abhi OTP rabta krein.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Mubarak ho! Inaam Ghar main apka 75,000 ka inam lga ha. Apna inam hasil krne k lie apna SadaPay pin is number par send krin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 350 PKR ka inaam nikla hai. Taseeq k liye 0330396491 par sms karin.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hn. Trx ID: 92250664.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap k Allied Bank account se 5000 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Salary of 350 PKR has been credited to your Meezan Bank acc. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Your State Bank OTP for online transaction is 55352589. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Your Allied Bank OTP for online transaction is 29025237. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Salary of 5000 PKR has been credited to your UBL account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Your Allied Bank OTP for online transaction is 87422370. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 12500 PKR transfer kar diye hain. Trx ID: 77825635.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap k SadaPay acc se 12500 PKR ki deduction hui ha tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Aap k Allied Bank acc se 12500 PKR ki deduction hui h tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Apka HBL ka account system error ki waja se block ho gaya hai. Abhi call karein 0395035323 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Dear Customer, apka ATM card suspend kar dia gya ha. Apni details update krne k liye is link www.reward-claim.info pr click krain.",1,roman_urdu,Phishing - ATM Card Suspend Link,zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 350 PKR ka inaam nikla ha. Taseeq k liye 0394408235 par pin code dain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hain. Trx ID: 78683487.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Aap k Easypaisa account se 10000 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Your Meezan Bank OTP for online transaction is 68118011. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Salary of 350 PKR has been credited to your NayaPay account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Aap ka State Bank debit card ATM par use hua h. Amount: 1 Lakh PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Easypaisa: Aap ne successfully 75,000 PKR transfer kar diye hain. Trx ID: 83718087.",0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Salary of 350 PKR has been credited to your JazzCash account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
Apka HBL ka acount suspicious activity ki waja se block ho gaya ha. Abhi sms karin 0329312391 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka Allied Bank acc hack hone ka khatra ha. Apna password change krne k lie abhi is number par details send krain.,1,roman_urdu,Phishing - Account Hack Warning,zenodo_21810885
"Aap ka Allied Bank debit card ATM par use hua h. Amount: 50,000 PKR. Agar yeh aap ne nahi kiya toh helpline par call kren.",0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
Apka NayaPay ka account system error ki waja se block ho gaya hai. Abhi call karein 0354654833 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Aap k Allied Bank account se 50,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Mubarak ho! Ehsaas Program main apka 1 Lakh ka inam lga ha. Apna inam hasil krne k lie apna State Bank pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Bh apke number par ghalti se mere 1 Lakh rs aa gaye hn easypaisa me, please wapis bhej dain shukar guzar hunga.",1,roman_urdu,Phishing - Wrong Number Refund Scam,zenodo_21810885
Mubarak ho! Jeeto Pakistan main apka 10000 ka inam lga ha. Apna inam hasil krne k lie apna SadaPay pin is number par send krin.,1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka JazzCash ka account verification na hone ki waja se block ho gaya hai. Abhi pin code dain 0390252950 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Aap k Allied Bank account se 75,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
"Your NayaPay OTP for online transaction is 20081651. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka UBL ka acount tax jama na krwane ki waja se block ho gaya h. Abhi sms karin 0357340466 par warna acount hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Moaziz sarif, apka Inaam Ghar ki taraf se 5000 PKR ka inaam nikla hai. Taseeq k liye 0315455905 par details send krain.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Easypaisa: Aap ne successfully 5000 PKR transfer kar diye hn. Trx ID: 65355655.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
Salary of 12500 PKR has been credited to your SadaPay account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Moaziz sarif, apka Benazir Income Support ki taraf se 10000 PKR ka inaam nikla ha. Taseeq k liye 0363932819 par sms karin.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
FBR ki taraf se apka NayaPay acount freeze kr dia gya ha. Unblock krwane k lie abhi OTP pin code dain.,1,roman_urdu,Phishing - Account Freeze (FBR) Threat,zenodo_21810885
"Dear Customer, Apke HBL account me 5000 PKR deposit hue hain. Available Balance: 5000 PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Aap ka HBL debit card ATM par use hua ha. Amount: 5000 PKR. Agar yeh aap ne nahi kiya toh helpline par call karin.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your SadaPay OTP for online transaction is 93504309. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka MCB ka acc tax jama na krwane ki waja se block ho gaya h. Abhi call karin 0315835400 par warna acc hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 12500 PKR ka inaam nikla hai. Taseeq k liye 0363373939 par call karein.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
"Mubarak ho! Ehsaas Program main apka 75,000 ka inam lga ha. Apna inam hasil krne k lie apna MCB pin is number par send krin.",1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Your Allied Bank OTP for online transaction is 85353169. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 1 Lakh PKR ka inaam nikla hai. Taseeq k liye 0354503080 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Mubarak ho! Benazir Income Support main apka 5000 ka inam lga ha. Apna inam hasil krne k lie apna NayaPay pin is number par send krin.,1,roman_urdu,Phishing - Government Scheme Scam,zenodo_21810885
"Dear Customer, Apke JazzCash account me 1 Lakh PKR deposit hue hain. Available Balance: 1 Lakh PKR.",0,roman_urdu,Bank Deposit Notification,zenodo_21810885
Aap k MCB account se 5000 PKR ki deduction hui hai tax ki madd mein.,0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Apka HBL ka account suspicious activity ki waja se block ho gaya hai. Abhi OTP bataen 0349287760 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
"Aap k State Bank account se 75,000 PKR ki deduction hui hai tax ki madd mein.",0,roman_urdu,Bank Tax Deduction Notification,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 34889996.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Your JazzCash OTP for online transaction is 93264552. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Apka MCB ka account tax jama na krwane ki waja se block ho gaya hai. Abhi rabta krein 0397184576 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Aap ka State Bank debit card ATM par use hua ha. Amount: 10000 PKR. Agar yeh aap ne nahi kiya toh helpline par call kren.,0,roman_urdu,Bank ATM Transaction Alert,zenodo_21810885
"Your State Bank OTP for online transaction is 67239815. Do not share this OTP with anyone, not even bank staff.",0,roman_urdu,Bank OTP Message,zenodo_21810885
Easypaisa: Aap ne successfully 350 PKR transfer kar diye hain. Trx ID: 20985696.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
"Dear Consumer, apka is mahine ka K-Electric ka bill 75,000 PKR ha. Due date guzarne se pehle ada karin.",0,roman_urdu,Utility Bill Payment Reminder,zenodo_21810885
"Moaziz sarif, apka Jeeto Pakistan ki taraf se 50,000 PKR ka inaam nikla h. Taseeq k liye 0397411978 par rabta krein.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Apka NayaPay ka account suspicious activity ki waja se block ho gaya hai. Abhi details send krain 0337085373 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Apka JazzCash ka account suspicious activity ki waja se block ho gaya hai. Abhi rabta krein 0317430440 par warna account hamesha k liye band ho jaye ga.,1,roman_urdu,Phishing - Account Block Threat,zenodo_21810885
Salary of 350 PKR has been credited to your HBL account. Thank you.,0,roman_urdu,Salary Credit Notification,zenodo_21810885
"Moaziz sarif, apka BISP ki taraf se 75,000 PKR ka inaam nikla ha. Taseeq k liye 0349459414 par sms karin.",1,roman_urdu,Phishing - Reward/Lottery Scam,zenodo_21810885
Easypaisa: Aap ne successfully 2500 PKR transfer kar diye hain. Trx ID: 80187387.,0,roman_urdu,Mobile Wallet Transfer Confirmation,zenodo_21810885
